Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,6,11,12:00,UTC,0,,21.9,46110,7.4,5.2
2017,6,11,13:00,UTC,0,,20.3,38700,9.5,7.4
2017,6,11,14:00,UTC,0,,18.1,50000,7.3,5.6
2017,6,11,15:00,UTC,0,,16.8,50000,4.5,3.5
2017,6,11,16:00,UTC,0,,18.3,50000,5.2,3.5
2017,6,11,17:00,UTC,0,,17.7,50000,4.9,3.9
2017,6,11,18:00,UTC,0,,17.8,50000,6,4.2
2017,6,11,19:00,UTC,0,,16.4,50000,6.3,4
2017,6,11,20:00,UTC,0,,14.8,50000,5.6,4.4
2017,6,11,21:00,UTC,0,,13.9,50000,5.2,3.7
2017,6,11,22:00,UTC,0,,13.5,50000,5.1,3.9
2017,6,11,23:00,UTC,0,,12.3,49200,4.5,3.3
2017,6,12,00:00,UTC,0,-1,11.9,50000,4.6,3.4
2017,6,12,01:00,UTC,0,,12.1,45090,4,3
2017,6,12,02:00,UTC,0,,12.5,22060,5.2,3.3
2017,6,12,03:00,UTC,0,,12.7,16740,3.6,2.8
2017,6,12,04:00,UTC,0,,12.4,7810,5.6,4.1
2017,6,12,05:00,UTC,1.7,,12.6,9130,4.8,3.8
2017,6,12,06:00,UTC,0.8,,12.6,9550,7.6,5.7
2017,6,12,07:00,UTC,0.8,,12.8,12490,8.5,5.7
2017,6,12,08:00,UTC,1.3,,12.6,11700,7.4,5.1
2017,6,12,09:00,UTC,1,,12.8,19440,6.7,4.8
2017,6,12,10:00,UTC,0.5,,12.9,24050,7.2,5.1
2017,6,12,11:00,UTC,0.7,-1,13,15030,7.2,5.3
2017,6,12,12:00,UTC,8.2,-1,12.7,5820,7.4,5.4
2017,6,12,13:00,UTC,7.2,-1,12.7,3810,5.2,3.6
2017,6,12,14:00,UTC,4.9,-1,13,6700,4.7,3.7
2017,6,12,15:00,UTC,0,-1,13.8,7450,5.5,3.5
2017,6,12,16:00,UTC,0,-1,12.8,3050,7,5.2
2017,6,12,17:00,UTC,0,-1,12.5,1990,7.1,5.3
2017,6,12,18:00,UTC,0,-1,13,9370,7.1,5
2017,6,12,19:00,UTC,0,-1,13.5,50000,8,5.8
2017,6,12,20:00,UTC,0,-1,13.2,34900,9.1,6.3
2017,6,12,21:00,UTC,0,-1,12.9,25540,6.7,4.9
2017,6,12,22:00,UTC,0,-1,12.6,50000,4.7,3.7
2017,6,12,23:00,UTC,0,-1,12.3,49820,6.1,3.7
2017,6,13,00:00,UTC,0,-1,11.4,34580,5.2,4.1
2017,6,13,01:00,UTC,0,-1,11.7,50000,6.2,4.4
2017,6,13,02:00,UTC,0,-1,11.7,33630,5.1,3.8
2017,6,13,03:00,UTC,0,-1,11.9,34030,5.3,3.8
2017,6,13,04:00,UTC,0,-1,12.5,50000,6.2,4.6
2017,6,13,05:00,UTC,0,-1,12.7,50000,6.5,4.8
2017,6,13,06:00,UTC,0,-1,13.5,50000,6.5,4.8
2017,6,13,07:00,UTC,0,-1,14.6,47580,6.1,4.4
2017,6,13,08:00,UTC,0,-1,15.6,50000,7.6,5.3
2017,6,13,09:00,UTC,0,-1,16.4,50000,7.4,5.7
2017,6,13,10:00,UTC,0,-1,15.9,50000,6.8,4.6
2017,6,13,11:00,UTC,0,-1,15.7,50000,6.3,4.7
2017,6,13,12:00,UTC,0.2,-1,13.6,21130,10.8,7.4
2017,6,13,13:00,UTC,0,-1,12.8,50000,11.5,8.1
2017,6,13,14:00,UTC,0,-1,12,11710,12,8.6
2017,6,13,15:00,UTC,0,-1,11.3,11500,13.3,7.7
2017,6,13,16:00,UTC,0,-1,10.9,50000,11,7.8
2017,6,13,17:00,UTC,0,-1,10.5,50000,9,6.5
2017,6,13,18:00,UTC,0,-1,10.3,50000,10.3,6
2017,6,13,19:00,UTC,0,-1,10.4,50000,9.6,6.7
2017,6,13,20:00,UTC,0,-1,10.3,50000,9.3,6.6
2017,6,13,21:00,UTC,0,-1,9.8,50000,8,5.4
2017,6,13,22:00,UTC,0,-1,8.8,50000,6,4.6
2017,6,13,23:00,UTC,0,-1,8.4,50000,6.6,5.1
2017,6,14,00:00,UTC,0,-1,8,50000,5.5,4.1
2017,6,14,01:00,UTC,0,-1,8,50000,5.7,4.3
2017,6,14,02:00,UTC,0,-1,7.9,50000,5.9,5
2017,6,14,03:00,UTC,0,-1,8.9,50000,5.2,4
2017,6,14,04:00,UTC,0,-1,10.6,50000,4.8,3.4
2017,6,14,05:00,UTC,0,-1,12.3,50000,5,3.5
2017,6,14,06:00,UTC,0,-1,13.6,44580,6.3,4.8
2017,6,14,07:00,UTC,0,-1,14.7,44690,7.1,4.7
2017,6,14,08:00,UTC,0,-1,15.9,48910,7.3,5.3
2017,6,14,09:00,UTC,0,-1,16.3,33850,11.5,7.4
2017,6,14,10:00,UTC,0,-1,17,29980,12.1,7.3
2017,6,14,11:00,UTC,0,-1,17.7,33350,11.3,8
2017,6,14,12:00,UTC,0,-1,18.7,28450,9.1,5.8
2017,6,14,13:00,UTC,0,-1,18.4,28900,7.1,4.8
2017,6,14,14:00,UTC,0,-1,19,42000,9.6,6.9
2017,6,14,15:00,UTC,0,-1,18.3,50000,7.7,5.6
2017,6,14,16:00,UTC,0,-1,18.6,50000,6.5,4.8
2017,6,14,17:00,UTC,0,-1,18.9,50000,4.7,3.5
2017,6,14,18:00,UTC,0,-1,18.4,50000,3.7,2.7
2017,6,14,19:00,UTC,0,-1,16.7,50000,3,2.4
2017,6,14,20:00,UTC,0,-1,14.1,50000,1.9,1.6
2017,6,14,21:00,UTC,0,-1,12.9,50000,0.8,0.5
2017,6,14,22:00,UTC,0,-1,10.5,50000,1.3,0.9
2017,6,14,23:00,UTC,0,-1,9.4,50000,2.6,2.1
2017,6,15,00:00,UTC,0,-1,8.7,50000,0.9,0.7
2017,6,15,01:00,UTC,0,-1,9.2,50000,1.5,1.1
2017,6,15,02:00,UTC,0,-1,9.7,50000,2,1.7
2017,6,15,03:00,UTC,0,-1,10.9,50000,2.2,1.6
2017,6,15,04:00,UTC,0,-1,13,50000,1.4,0.9
2017,6,15,05:00,UTC,0,-1,16.7,47830,1.7,1.1
2017,6,15,06:00,UTC,0,-1,19.3,48600,1.8,0.7
2017,6,15,07:00,UTC,0,-1,19.1,50000,1.9,1
2017,6,15,08:00,UTC,0,-1,19.5,50000,3.8,2.3
2017,6,15,09:00,UTC,0,-1,19.2,36010,7.6,5.5
2017,6,15,10:00,UTC,0,-1,19.4,41200,6.7,4.9
2017,6,15,11:00,UTC,0,-1,19.8,50000,7.3,5
2017,6,15,12:00,UTC,0,-1,20.2,50000,6.8,5.2
2017,6,15,13:00,UTC,0,-1,20.6,48370,7.9,5.5
2017,6,15,14:00,UTC,0,-1,19.9,50000,9.3,7.3
2017,6,15,15:00,UTC,0,-1,20.2,49580,8.5,6.2
2017,6,15,16:00,UTC,0,-1,19.8,50000,7.4,5.3
2017,6,15,17:00,UTC,0,-1,19,50000,5.4,4.3
2017,6,15,18:00,UTC,0,-1,18.4,50000,4.2,3.3
2017,6,15,19:00,UTC,0,-1,16.1,50000,2.7,2
2017,6,15,20:00,UTC,0,-1,14.7,50000,2,1.7
2017,6,15,21:00,UTC,0,-1,14.2,50000,1.2,0.8
2017,6,15,22:00,UTC,0,-1,13.4,50000,1,0.7
2017,6,15,23:00,UTC,0,-1,12.7,27510,3.4,3.1
2017,6,16,00:00,UTC,0,-1,11.9,18430,4.5,4
2017,6,16,01:00,UTC,0,-1,11.5,50000,4.4,3
2017,6,16,02:00,UTC,0,-1,11.4,50000,1.8,1
2017,6,16,03:00,UTC,0,-1,12.9,50000,2.5,1.6
2017,6,16,04:00,UTC,0,-1,15.1,50000,1.7,0.9
2017,6,16,05:00,UTC,0,-1,17.5,50000,1.4,0.7
2017,6,16,06:00,UTC,0,-1,19.3,50000,2.6,1.4
2017,6,16,07:00,UTC,0,-1,20.4,46360,4.6,2
2017,6,16,08:00,UTC,0,-1,21.5,40270,5.3,2.5
2017,6,16,09:00,UTC,0,-1,22.2,45880,4.4,1.8
2017,6,16,10:00,UTC,0,-1,22.8,50000,4.9,3
2017,6,16,11:00,UTC,0,-1,23.2,48050,5.8,2.3
2017,6,16,12:00,UTC,0,-1,22.2,50000,5,2.6
2017,6,16,13:00,UTC,0,-1,18.6,24130,7.7,5.8
2017,6,16,14:00,UTC,4.4,-1,17.9,7440,3.5,2.2
2017,6,16,15:00,UTC,0,-1,20.3,50000,1.9,1.4
2017,6,16,16:00,UTC,0,-1,20,50000,1.9,1.5
2017,6,16,17:00,UTC,0,-1,20.2,50000,1.6,0.9
2017,6,16,18:00,UTC,0,-1,19.9,50000,1.6,1
2017,6,16,19:00,UTC,0,-1,18.5,50000,2.4,1.9
2017,6,16,20:00,UTC,0,-1,18.4,50000,2.8,2.2
2017,6,16,21:00,UTC,0,-1,15.7,50000,3.1,1.8
2017,6,16,22:00,UTC,0,-1,14.1,49750,1.8,1.3
2017,6,16,23:00,UTC,0,-1,15,50000,3,2.2
2017,6,17,00:00,UTC,0,-1,14.3,34920,3.4,2.5
2017,6,17,01:00,UTC,0,-1,13.7,50000,1.3,0.8
2017,6,17,02:00,UTC,0,-1,14.5,50000,3.2,2.4
2017,6,17,03:00,UTC,0,-1,15.1,50000,2.5,1.9
2017,6,17,04:00,UTC,0,-1,17.9,50000,2.9,2
2017,6,17,05:00,UTC,0,-1,19.5,50000,3.9,2.6
2017,6,17,06:00,UTC,0,-1,21.8,50000,4.3,2.8
2017,6,17,07:00,UTC,0,-1,22.3,50000,4.5,3.3
2017,6,17,08:00,UTC,0,-1,23.1,50000,4,1.9
2017,6,17,09:00,UTC,0,-1,23.8,44740,4.5,1.5
2017,6,17,10:00,UTC,0.3,-1,18,15620,7,4.6
2017,6,17,11:00,UTC,0,-1,20.8,50000,4.2,2.9
2017,6,17,12:00,UTC,0,-1,22.9,50000,3.6,2.3
2017,6,17,13:00,UTC,0,-1,23.5,50000,5.9,4.1
2017,6,17,14:00,UTC,0,-1,22.4,50000,5.1,3.6
2017,6,17,15:00,UTC,0,-1,23.1,50000,6.8,5.6
2017,6,17,16:00,UTC,0,-1,22.7,50000,6.7,5.2
2017,6,17,17:00,UTC,0,-1,22.1,50000,5.1,3.7
2017,6,17,18:00,UTC,0,-1,20.8,50000,4.8,3.7
2017,6,17,19:00,UTC,0,-1,20.8,50000,4.7,3.7
2017,6,17,20:00,UTC,0,-1,18.2,50000,3.5,2.5
2017,6,17,21:00,UTC,0,-1,16.7,50000,3.7,3.1
2017,6,17,22:00,UTC,0,-1,15.2,50000,2.5,2
2017,6,17,23:00,UTC,0,-1,14.6,50000,3,2.4
2017,6,18,00:00,UTC,0,-1,13.3,50000,2.6,2.2
2017,6,18,01:00,UTC,0,-1,12.6,50000,2.9,2.5
2017,6,18,02:00,UTC,0,-1,12.9,50000,2.7,2.4
2017,6,18,03:00,UTC,0,-1,14.2,50000,3,2.5
2017,6,18,04:00,UTC,0,-1,15.5,50000,4.8,3.7
2017,6,18,05:00,UTC,0,-1,15.9,50000,5.8,3.8
2017,6,18,06:00,UTC,0,-1,17.2,50000,6.8,4.9
2017,6,18,07:00,UTC,0,-1,18.6,50000,5.9,4.5
2017,6,18,08:00,UTC,0,-1,18.3,50000,6.3,4.5
2017,6,18,09:00,UTC,0,-1,18.7,50000,7.3,5.8
2017,6,18,10:00,UTC,0,-1,19.7,50000,8.9,6.9
2017,6,18,11:00,UTC,0,-1,20.8,50000,10,7.5
2017,6,18,12:00,UTC,0,-1,21.4,46660,10.1,7.1
2017,6,18,13:00,UTC,0,-1,20.5,47720,8.9,6.1
2017,6,18,14:00,UTC,0,-1,19.5,50000,8.5,6.5
2017,6,18,15:00,UTC,0,-1,20.1,49370,6.5,4.8
2017,6,18,16:00,UTC,0,-1,20.2,50000,10.3,7.2
2017,6,18,17:00,UTC,0,-1,20,50000,8.5,6
2017,6,18,18:00,UTC,0,-1,19.3,50000,7.3,5.4
2017,6,18,19:00,UTC,0,-1,18.7,50000,7.1,5.5
2017,6,18,20:00,UTC,0,-1,17.6,50000,5.1,4.1
2017,6,18,21:00,UTC,0,-1,17,50000,7.2,5.4
2017,6,18,22:00,UTC,0,-1,15.5,50000,5.6,4.4
2017,6,18,23:00,UTC,0,-1,15.2,50000,5.4,4
2017,6,19,00:00,UTC,0,-1,15.1,50000,5.7,4.5
2017,6,19,01:00,UTC,0,-1,14.7,50000,5.4,3.9
2017,6,19,02:00,UTC,0,-1,14.7,50000,5.7,4.4
2017,6,19,03:00,UTC,0,-1,14.7,50000,4.3,3.5
2017,6,19,04:00,UTC,0,-1,16.7,50000,5.8,4
2017,6,19,05:00,UTC,0,-1,17.4,50000,6.2,4.2
2017,6,19,06:00,UTC,0,-1,16.9,50000,6.2,4.9
2017,6,19,07:00,UTC,0,-1,16.5,48790,6.1,4.5
2017,6,19,08:00,UTC,0,-1,17.5,50000,6.9,5
2017,6,19,09:00,UTC,0,-1,18.3,50000,6.5,5
2017,6,19,10:00,UTC,0,-1,19.8,48890,8.5,5.5
2017,6,19,11:00,UTC,0,-1,21.2,50000,10.4,5.6
2017,6,19,12:00,UTC,0,-1,21.2,40070,11.9,8.1
2017,6,19,13:00,UTC,0,-1,21.4,40380,12.4,9
2017,6,19,14:00,UTC,0,-1,21.9,50000,12.3,8.6
2017,6,19,15:00,UTC,0,-1,20.3,50000,10.9,7.2
2017,6,19,16:00,UTC,0,-1,20.6,50000,12.8,9.1
2017,6,19,17:00,UTC,0,-1,19.5,50000,12.3,8.2
2017,6,19,18:00,UTC,0,-1,18.6,50000,9.7,6.1
2017,6,19,19:00,UTC,0,-1,17.1,50000,9.1,5.9
2017,6,19,20:00,UTC,0,-1,14.7,50000,4,2.5
2017,6,19,21:00,UTC,0,-1,13.5,50000,4.4,3.2
2017,6,19,22:00,UTC,0,-1,13.3,50000,4,2.6
2017,6,19,23:00,UTC,0,-1,12.3,50000,2.4,2
2017,6,20,00:00,UTC,0,-1,11.9,50000,2.6,2.4
2017,6,20,01:00,UTC,0,-1,11.9,50000,2.7,2.3
2017,6,20,02:00,UTC,0,-1,12,50000,2.5,1.2
2017,6,20,03:00,UTC,0.2,-1,11.5,49440,4.4,3
2017,6,20,04:00,UTC,0.8,-1,11.4,33260,4.6,3.2
2017,6,20,05:00,UTC,4.5,-1,11.2,8410,6.3,4.5
2017,6,20,06:00,UTC,0,-1,11.4,48200,8.4,5.9
2017,6,20,07:00,UTC,0,-1,11,14150,8.5,6.1
2017,6,20,08:00,UTC,0.2,-1,10.9,20840,9.2,6.6
2017,6,20,09:00,UTC,4.1,-1,11.2,6450,6.1,4.3
2017,6,20,10:00,UTC,0,-1,13.6,48730,6.1,4.5
2017,6,20,11:00,UTC,0,-1,15.7,50000,8.2,5.5
2017,6,20,12:00,UTC,0,-1,16.6,50000,6.9,4.8
2017,6,20,13:00,UTC,0,-1,13,50000,6.1,4.8
2017,6,20,14:00,UTC,0,-1,13.3,50000,12.7,8.6
2017,6,20,15:00,UTC,0,-1,11.6,50000,12,8.5
2017,6,20,16:00,UTC,0,-1,12.5,50000,10.1,7
2017,6,20,17:00,UTC,0,-1,12.1,50000,8.4,6.1
2017,6,20,18:00,UTC,0,-1,12.4,50000,8.1,5.6
2017,6,20,19:00,UTC,0,-1,12.1,50000,8.3,5.9
2017,6,20,20:00,UTC,0,-1,11.2,47250,8.6,5.5
2017,6,20,21:00,UTC,0,-1,9.6,50000,3.4,2.7
2017,6,20,22:00,UTC,0,-1,9.4,50000,5.5,4.1
2017,6,20,23:00,UTC,0,-1,9.4,50000,8.2,6.1
2017,6,21,00:00,UTC,0,-1,9.1,50000,8.3,5.9
2017,6,21,01:00,UTC,0,-1,8.8,50000,8.2,6.1
2017,6,21,02:00,UTC,0,-1,8.5,50000,7.7,6
2017,6,21,03:00,UTC,0,-1,8.7,50000,7.3,5.6
2017,6,21,04:00,UTC,0,-1,9.3,50000,8.3,6.1
2017,6,21,05:00,UTC,0,-1,10.6,50000,8.2,6.4
2017,6,21,06:00,UTC,0,-1,12.9,50000,9.4,7
2017,6,21,07:00,UTC,0,-1,13,50000,11.6,8.9
2017,6,21,08:00,UTC,0,-1,14.4,50000,11.4,8.7
2017,6,21,09:00,UTC,0,-1,14.4,50000,10.2,7.6
2017,6,21,10:00,UTC,0,-1,15.5,50000,11.2,6.8
2017,6,21,11:00,UTC,0,-1,16.8,48390,11,6.9
2017,6,21,12:00,UTC,0,-1,16.2,50000,7.9,5.1
2017,6,21,13:00,UTC,1.6,-1,9.9,16510,7.3,5
2017,6,21,14:00,UTC,0,-1,10.3,50000,8.4,6.7
2017,6,21,15:00,UTC,0,-1,12.3,50000,6.7,5.2
2017,6,21,16:00,UTC,0,-1,12.8,50000,5.9,4.8
2017,6,21,17:00,UTC,0,-1,14.5,50000,8.2,6.4
2017,6,21,18:00,UTC,0,-1,14.4,50000,8.3,6
2017,6,21,19:00,UTC,0,-1,13,50000,7.9,6.1
2017,6,21,20:00,UTC,0,-1,11.3,50000,5.1,4
2017,6,21,21:00,UTC,0,-1,10.1,50000,5.5,4
2017,6,21,22:00,UTC,0,-1,10,50000,6.6,5
2017,6,21,23:00,UTC,0,-1,9.6,50000,5.8,4.6
2017,6,22,00:00,UTC,0,-1,8.5,50000,5.2,3.5
2017,6,22,01:00,UTC,0,-1,7.8,50000,4.7,3
2017,6,22,02:00,UTC,0,-1,8.3,50000,5.2,3.9
2017,6,22,03:00,UTC,0,-1,9.3,50000,6.6,4.6
2017,6,22,04:00,UTC,0,-1,10.1,50000,7.4,5.7
2017,6,22,05:00,UTC,0,-1,11.7,50000,8.3,5.6
2017,6,22,06:00,UTC,0,-1,13.1,50000,8.5,5.5
2017,6,22,07:00,UTC,0,-1,13.7,50000,7.3,5.3
2017,6,22,08:00,UTC,0,-1,14.5,50000,6.7,4.4
2017,6,22,09:00,UTC,0,-1,13.5,50000,11.4,9.2
2017,6,22,10:00,UTC,0,-1,15.2,44670,9.9,7.3
2017,6,22,11:00,UTC,0,-1,16.8,47740,9.9,6.5
2017,6,22,12:00,UTC,6.2,-1,10.3,7410,4.9,2.8
2017,6,22,13:00,UTC,0,-1,12.9,46690,2.3,1.3
2017,6,22,14:00,UTC,0,-1,14.9,50000,2.7,1.2
2017,6,22,15:00,UTC,0,-1,15.6,50000,4.1,2
2017,6,22,16:00,UTC,0,-1,15.4,50000,6.4,4.3
2017,6,22,17:00,UTC,0,-1,12.9,50000,2.6,1.9
2017,6,22,18:00,UTC,0,-1,13.2,50000,2.4,1.5
2017,6,22,19:00,UTC,4.3,-1,9.3,10060,16,8.3
2017,6,22,20:00,UTC,0,-1,9.3,50000,3.4,2.8
2017,6,22,21:00,UTC,0,-1,8.8,50000,5.2,3.5
2017,6,22,22:00,UTC,0,-1,8.5,50000,5.5,4.2
2017,6,22,23:00,UTC,0,-1,7.9,50000,5,4.2
2017,6,23,00:00,UTC,0,-1,7.5,50000,5.9,4.3
2017,6,23,01:00,UTC,0,-1,6.7,50000,6,4.4
2017,6,23,02:00,UTC,0,-1,6.3,50000,5.3,3.6
2017,6,23,03:00,UTC,0,-1,6.9,50000,5.7,3.8
2017,6,23,04:00,UTC,0,-1,7.8,50000,5.9,4.3
2017,6,23,05:00,UTC,0,-1,8.8,50000,6.9,4.4
2017,6,23,06:00,UTC,0,-1,9.5,50000,7.9,5.8
2017,6,23,07:00,UTC,0,-1,9.9,50000,9.3,6.7
2017,6,23,08:00,UTC,0,-1,10.3,50000,8,5.7
2017,6,23,09:00,UTC,0,-1,11.2,50000,7.4,4.6
2017,6,23,10:00,UTC,0,-1,12,50000,7.7,5
2017,6,23,11:00,UTC,0,-1,12.8,50000,6.8,4.5
2017,6,23,12:00,UTC,0,-1,13.9,50000,7.1,4.2
2017,6,23,13:00,UTC,0,-1,14,50000,5.4,3.2
2017,6,23,14:00,UTC,0,-1,15,50000,6.8,4.8
2017,6,23,15:00,UTC,0,-1,13.8,50000,2.8,1.8
2017,6,23,16:00,UTC,0,-1,14.2,50000,4.1,2.6
2017,6,23,17:00,UTC,0,-1,13.8,50000,2.9,2.2
2017,6,23,18:00,UTC,0,-1,13.6,29630,3.4,2.3
2017,6,23,19:00,UTC,0,-1,13.2,50000,1,0.6
2017,6,23,20:00,UTC,0,-1,11.9,50000,2.6,2.2
2017,6,23,21:00,UTC,0,-1,11.6,50000,2.2,1.6
2017,6,23,22:00,UTC,0,-1,11.2,50000,1.4,1
2017,6,23,23:00,UTC,0,-1,9.9,9450,2.2,1.8
2017,6,24,00:00,UTC,0,-1,8.8,16130,1.4,1.1
2017,6,24,01:00,UTC,0,-1,9.1,49560,1.4,1
2017,6,24,02:00,UTC,0,-1,9.5,50000,1.3,0.8
2017,6,24,03:00,UTC,0,-1,10.2,50000,1.4,1.2
2017,6,24,04:00,UTC,0,-1,12.1,50000,1.4,0.9
2017,6,24,05:00,UTC,0,-1,13.1,50000,3,2.1
2017,6,24,06:00,UTC,0,-1,13.9,50000,4.7,3
2017,6,24,07:00,UTC,0,-1,15.1,50000,5,3.7
2017,6,24,08:00,UTC,0,-1,15.5,50000,5.5,3.3
2017,6,24,09:00,UTC,0,-1,14.6,50000,6.3,5
2017,6,24,10:00,UTC,0,-1,15.1,50000,6.4,5
2017,6,24,11:00,UTC,0,-1,15.8,50000,6.9,5.3
2017,6,24,12:00,UTC,0,-1,15.8,50000,7.6,5.7
2017,6,24,13:00,UTC,0,-1,15.8,50000,7.2,5.3
2017,6,24,14:00,UTC,0,-1,13.3,31180,5.7,4.4
2017,6,24,15:00,UTC,0,-1,13,50000,5.6,4.3
2017,6,24,16:00,UTC,0,-1,13,50000,6.5,5
2017,6,24,17:00,UTC,0,-1,12.8,50000,5.7,4.1
2017,6,24,18:00,UTC,0,-1,12.8,50000,5.3,3.9
2017,6,24,19:00,UTC,0.5,-1,12,11410,6.4,4.5
2017,6,24,20:00,UTC,0.6,-1,11.1,10570,6.3,4.5
2017,6,24,21:00,UTC,0,-1,11,13520,8.8,6.2
2017,6,24,22:00,UTC,0,-1,11,15560,6.5,4.6
2017,6,24,23:00,UTC,2,-1,11.2,4470,4.9,3.8
2017,6,25,00:00,UTC,5.2,-1,11.3,6870,5.2,3.1
2017,6,25,01:00,UTC,0,-1,11.7,3730,3.2,2.4
2017,6,25,02:00,UTC,0,-1,12,13160,2,1.6
2017,6,25,03:00,UTC,0,-1,12.4,18940,4.7,3
2017,6,25,04:00,UTC,0,-1,12.9,24810,6,4.4
2017,6,25,05:00,UTC,0,-1,13.6,34540,5.2,3.4
2017,6,25,06:00,UTC,0,-1,15,43020,4.5,3.1
2017,6,25,07:00,UTC,0,-1,16.3,50000,6.3,4.6
2017,6,25,08:00,UTC,0,-1,17.4,50000,7.8,5.3
2017,6,25,09:00,UTC,0,-1,18,49560,11.4,7.8
2017,6,25,10:00,UTC,0,-1,17.1,46570,13.5,10.3
2017,6,25,11:00,UTC,0,-1,16.8,38440,14.1,10.7
2017,6,25,12:00,UTC,0,-1,17,36550,12.7,9.6
2017,6,25,13:00,UTC,0,-1,16.9,43030,13.6,10.4
2017,6,25,14:00,UTC,0,-1,16.9,50000,14.7,9.9
2017,6,25,15:00,UTC,0,-1,15.2,44700,12.6,9.9
2017,6,25,16:00,UTC,0,-1,15.7,44600,12.3,8.4
2017,6,25,17:00,UTC,0,-1,14.3,26270,14,9.7
2017,6,25,18:00,UTC,1.9,-1,13,7930,11.4,8.3
2017,6,25,19:00,UTC,0,-1,13.1,37670,11.2,7.9
2017,6,25,20:00,UTC,0,-1,13.2,50000,10.2,7
2017,6,25,21:00,UTC,0,-1,13.2,49840,9.7,6.8
2017,6,25,22:00,UTC,0,-1,12.5,50000,8,5.6
2017,6,25,23:00,UTC,0,-1,12,36310,7.7,5.7
2017,6,26,00:00,UTC,0,-1,12,40240,7.1,5.1
2017,6,26,01:00,UTC,0,-1,11.7,48860,5.8,4.7
2017,6,26,02:00,UTC,0,-1,11.2,43290,5.7,4.1
2017,6,26,03:00,UTC,0,-1,11.9,40410,6.6,4.6
2017,6,26,04:00,UTC,0,-1,12.6,43770,7,5.1
2017,6,26,05:00,UTC,0,-1,13.4,43100,7.2,5.1
2017,6,26,06:00,UTC,0,-1,13.9,41020,9.5,5.5
2017,6,26,07:00,UTC,0,-1,14.5,44520,10.7,7.4
2017,6,26,08:00,UTC,0,-1,15.8,44650,12.5,8.7
2017,6,26,09:00,UTC,0,-1,14.7,41280,14.1,10.5
2017,6,26,10:00,UTC,0,-1,15.3,43030,13.5,9.3
2017,6,26,11:00,UTC,0,-1,15.2,44830,12.9,9
2017,6,26,12:00,UTC,0,-1,15,49440,11.1,8.3
2017,6,26,13:00,UTC,1.4,-1,12.6,36370,8.2,5.7
2017,6,26,14:00,UTC,0,-1,15.4,45130,9.5,6.9
2017,6,26,15:00,UTC,0,-1,15.5,42980,10.2,7.3
2017,6,26,16:00,UTC,0,-1,13.1,50000,5.8,2.5
2017,6,26,17:00,UTC,20.5,-1,11.1,1250,10.7,4.6
2017,6,26,18:00,UTC,3.8,-1,11.7,13020,5.7,3.3
2017,6,26,19:00,UTC,0,-1,11.7,50000,4.7,3.3
2017,6,26,20:00,UTC,0,-1,10.6,50000,4.1,3.2
2017,6,26,21:00,UTC,0,-1,11.4,50000,5.8,4
2017,6,26,22:00,UTC,0,-1,11.2,50000,6.2,4.7
2017,6,26,23:00,UTC,0,-1,11,50000,6.3,4.5
2017,6,27,00:00,UTC,0,-1,11,50000,5.1,3.5
2017,6,27,01:00,UTC,0,-1,10.6,50000,4.8,3.4
2017,6,27,02:00,UTC,0,-1,10.8,50000,5.3,4.1
2017,6,27,03:00,UTC,0,-1,11.5,50000,5.7,4.3
2017,6,27,04:00,UTC,0,-1,11.4,50000,8.4,5.9
2017,6,27,05:00,UTC,0,-1,12,50000,7.2,5
2017,6,27,06:00,UTC,0,-1,12.9,50000,9.9,7.4
2017,6,27,07:00,UTC,0,-1,14,50000,10.7,7.9
2017,6,27,08:00,UTC,0,-1,13.6,50000,8.9,6.3
2017,6,27,09:00,UTC,0,-1,14.9,50000,9.7,6.9
2017,6,27,10:00,UTC,0,-1,15.6,50000,8.2,5.9
2017,6,27,11:00,UTC,0,-1,16.1,50000,13.4,9.4
2017,6,27,12:00,UTC,0,-1,15,50000,10.2,7.5
2017,6,27,13:00,UTC,0,-1,17.1,50000,12.6,8.2
2017,6,27,14:00,UTC,0,-1,15.9,50000,12.5,8.4
2017,6,27,15:00,UTC,0,-1,15,50000,11,7.6
2017,6,27,16:00,UTC,0,-1,14.6,41530,10.1,7
2017,6,27,17:00,UTC,0,-1,15.1,50000,8.7,6
2017,6,27,18:00,UTC,0,-1,14.7,50000,11.4,7.5
2017,6,27,19:00,UTC,0,-1,13.8,50000,9.5,6.8
2017,6,27,20:00,UTC,0,-1,12.7,50000,6.6,5.1
2017,6,27,21:00,UTC,0,-1,12.1,50000,7,5.2
2017,6,27,22:00,UTC,0,-1,11.6,50000,9.3,6.1
2017,6,27,23:00,UTC,0,-1,11,50000,7.7,5.6
2017,6,28,00:00,UTC,0,-1,10.5,50000,6.7,5.2
2017,6,28,01:00,UTC,0,-1,9.8,50000,5.8,4.4
2017,6,28,02:00,UTC,0,-1,10.5,50000,7.5,5.2
2017,6,28,03:00,UTC,0,-1,11.1,50000,7.2,5.1
2017,6,28,04:00,UTC,0,-1,12.2,50000,7.5,5.8
2017,6,28,05:00,UTC,0,-1,13.5,50000,8.9,6.7
2017,6,28,06:00,UTC,0,-1,15.2,50000,9.2,6.3
2017,6,28,07:00,UTC,0,-1,15.9,50000,10.8,8
